path,split,class_dir,md5,source_key,chain,source_group_id,group_size,group_splits,group_label,role,role_confidence,role_rule,duplicate_group,near_duplicate_group,near_dup_candidate,dhash_to_original,grouping_confidence,grouping_basis,source_key_status,ungrouped_low_confidence
train/malignant/malignant (22)-rotated2-sharpened.png,train,malignant,81f96f33918f2587db99b4af9474af5b,malignant (22),rotated2|sharpened,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-ead5d85077a2,True,16,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-rotated2.png,train,malignant,451f74558e65a12a93cba7364a607ea7,malignant (22),rotated2,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-ead5d85077a2,True,17,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-rotated32-rotated1.png,train,malignant,438d4bc1c3683ffe25eaaf00dcdb1f88,malignant (22),rotated32|rotated1,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,21,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-rotated32-rotated2.png,train,malignant,e20a8559eece361685914f97daa97e4f,malignant (22),rotated32|rotated2,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,25,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-rotated32-rotated32.png,train,malignant,f89dd3f20fb0e737a9c3db7a7c33b907,malignant (22),rotated32|rotated32,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,23,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-rotated32-sharpened.png,train,malignant,fdac6610b1748b35c8265faf5cbd7f38,malignant (22),rotated32|sharpened,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,13,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-rotated32.png,train,malignant,5dfd43eab74a7be3607f8444f670e23f,malignant (22),rotated32,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,15,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-sharpened-rotated1.png,train,malignant,ce7807f04da7bec98359fb678a8c46ee,malignant (22),sharpened|rotated1,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-ead5d85077a2,True,15,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-sharpened-rotated2.png,train,malignant,52bb2ca0ebaa3bfb034e44331e785087,malignant (22),sharpened|rotated2,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-ead5d85077a2,True,13,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-sharpened-rotated32.png,train,malignant,7538c0da7747963e11945ea47a27c507,malignant (22),sharpened|rotated32,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-479de895fb2e,True,22,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-sharpened-sharpened.png,train,malignant,93af493af526bfad9f92a2c2e54251eb,malignant (22),sharpened|sharpened,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-b317dfb77efb,True,5,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22)-sharpened.png,train,malignant,aaba7243db637c34668e21bfa16fd5cd,malignant (22),sharpened,grp-744efdef6a20,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-aaba7243db63,near-b317dfb77efb,True,3,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (22).png,train,malignant,234640bbcc9e19440b4d58763de59a20,malignant (22),,grp-744efdef6a20,21,train,malignant,original_candidate,high,chain_free+base_dimension_227x227,,near-b317dfb77efb,True,,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated1-rotated1.png,train,malignant,c8e6a201287c14791ca62f680d699fd4,malignant (46),rotated1|rotated1,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,3,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated1-rotated2.png,train,malignant,3566243b87e85c180f20e147f192843b,malignant (46),rotated1|rotated2,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,18,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated1-rotated32.png,train,malignant,4c2a73f0a45f902fdb13661cae962100,malignant (46),rotated1|rotated32,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,1,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated1-sharpened.png,train,malignant,263c70e29e613c09f471225cae6df346,malignant (46),rotated1|sharpened,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,1,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated1.png,train,malignant,b844f163fb0f673149a7e9579655f4b8,malignant (46),rotated1,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,2,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated2-rotated1.png,train,malignant,22db2074f162139359b3cbe5972850ce,malignant (46),rotated2|rotated1,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,2,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated2-rotated2.png,train,malignant,84a6b2ee4164d9ce4743b0defb42351c,malignant (46),rotated2|rotated2,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,8,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated2-rotated32.png,train,malignant,445e0528f734fc4523fae5ba523cabd2,malignant (46),rotated2|rotated32,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,11,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated2-sharpened.png,train,malignant,660f72099847e47809ccc1482e25c1f6,malignant (46),rotated2|sharpened,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,13,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated2.png,train,malignant,4824365821f032310751198bce2f51cb,malignant (46),rotated2,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,14,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated32-rotated1.png,train,malignant,3bdccd68e663e2f32ee582058c729967,malignant (46),rotated32|rotated1,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,14,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated32-rotated2.png,train,malignant,8982af361b2ce1182fb3917993440d2d,malignant (46),rotated32|rotated2,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,27,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated32-rotated32.png,train,malignant,fb1a5dfc605e1633ab848b4c17f13801,malignant (46),rotated32|rotated32,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,,False,28,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated32-sharpened.png,train,malignant,5a44acce5a98ee97eedc95492cf32fd6,malignant (46),rotated32|sharpened,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,18,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-rotated32.png,train,malignant,fecb3a7d27bfd38e4f91c9f61093572e,malignant (46),rotated32,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,16,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-sharpened-rotated1.png,train,malignant,a65e3aafe95ba8b04670439d961f6ab2,malignant (46),sharpened|rotated1,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-a65e3aafe95b,near-78786afeb4bd,True,0,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-sharpened-rotated2.png,train,malignant,73ff4d564d51b1ef39d80ce2b75fe437,malignant (46),sharpened|rotated2,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,11,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-sharpened-rotated32.png,train,malignant,5d3936a5fc0d37c5bb4c83036bba3bdd,malignant (46),sharpened|rotated32,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,8,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-sharpened-sharpened.png,train,malignant,3d76c9135fc5d0e06c568d5e1a5a763e,malignant (46),sharpened|sharpened,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-78786afeb4bd,True,0,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46)-sharpened.png,train,malignant,a65e3aafe95ba8b04670439d961f6ab2,malignant (46),sharpened,grp-74796471334a,21,train,malignant,augmented_variant,high,filename_chain_explicit,exact-a65e3aafe95b,near-78786afeb4bd,True,0,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (46).png,train,malignant,791929fee8b2a98ef8216f6869c7f79b,malignant (46),,grp-74796471334a,21,train,malignant,original_candidate,high,chain_free+base_dimension_227x227,,near-78786afeb4bd,True,,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (131)-rotated1-rotated1.png,train,malignant,3890c938caa9450f72f4f50bf1594379,malignant (131),rotated1|rotated1,grp-752cca650365,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-49190e732c02,True,27,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (131)-rotated1-rotated2.png,train,malignant,563302978f61619560606a30702714eb,malignant (131),rotated1|rotated2,grp-752cca650365,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-49190e732c02,True,30,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (131)-rotated1-rotated32.png,train,malignant,b96a6727985fdaa7856e55b9b06e837d,malignant (131),rotated1|rotated32,grp-752cca650365,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-af8f178d124c,True,14,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (131)-rotated1-sharpened.png,train,malignant,be4e57495bc82379661212a746fe43bd,malignant (131),rotated1|sharpened,grp-752cca650365,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-49190e732c02,True,20,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
train/malignant/malignant (131)-rotated1.png,train,malignant,3665c94360c37e27dce17a14dc205d69,malignant (131),rotated1,grp-752cca650365,21,train,malignant,augmented_variant,high,filename_chain_explicit,,near-af8f178d124c,True,7,high (filename lineage + exact md5 duplicates inside group),filename_source_key,inferred_from_filename_not_verified_identifier,False
