path,split,class_dir,ext,bytes,read_ok,width,height,channels,mode,format,bit_depth,md5,sha256,dhash_hex,source_key,chain,lineage_class,source_key_status,duplicate_group,near_duplicate_group,stem_parsed
train/malignant/malignant (176)-rotated2.png,train,malignant,png,61797,True,224,224,3,RGB,PNG,8,7a4b7b84312bc97f9d921ad2512de6b7,62ed3a23d2ee245e00ef50db516c893915190e9c663c73c16d16d60f39367c99,67c9d494948e4a0e,malignant (176),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-09b84f72ea07,True
train/malignant/malignant (176)-rotated32-rotated1.png,train,malignant,png,54487,True,224,224,3,RGB,PNG,8,8e011febb60502c15af8496ac941fde9,4388edcffb8a8e09cfc82eaf19267b0dfe90f357dc8fb65d3069a9a807e55170,0dc9d494969e4a06,malignant (176),rotated32|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-09b84f72ea07,True
train/malignant/malignant (176)-rotated32-rotated2.png,train,malignant,png,54495,True,224,224,3,RGB,PNG,8,2c6a1f9eb2420992f75db5f716c2d165,8fb86d4632837ebd70c68748189da668007cb0655007f5470c6f8dc13f6bd93f,2761dc90a40c180d,malignant (176),rotated32|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-09b84f72ea07,True
train/malignant/malignant (176)-rotated32-rotated32.png,train,malignant,png,56006,True,224,224,3,RGB,PNG,8,63ff84252381c7de0b6977fb2620a288,808d52f466f747dd5ffd85f78fa0db10606d814afcc635d1d6610b2f95279837,67c9d494940e4a0e,malignant (176),rotated32|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-09b84f72ea07,True
train/malignant/malignant (176)-rotated32-sharpened.png,train,malignant,png,79857,True,224,224,3,RGB,PNG,8,7466f8ef89a590e3a1e6c3bc3a6180c3,4a0ff06662b873a92c6bd41b6b081fa310825fc905468b9729c75d89c1d75160,6745d494940c5a0e,malignant (176),rotated32|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-09b84f72ea07,True
train/malignant/malignant (176)-rotated32.png,train,malignant,png,57449,True,224,224,3,RGB,PNG,8,1b619b9318e874327982a3c4bb0dcb5d,b01c618053a0207698f0df8db4d2ce7f499f4cb872c0b86bc613d91239775d93,13519d9697dc4513,malignant (176),rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-850cfcfd9127,True
train/malignant/malignant (176)-sharpened-rotated1.png,train,malignant,png,78135,True,224,224,3,RGB,PNG,8,313ac2eb0030af0e38d88c614baefe32,e767754d6c5f4b8a3dbaf89d7f43f25a47d0d628665f9130a86222344d21650b,09c99494969f0b06,malignant (176),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-09b84f72ea07,True
train/malignant/malignant (176)-sharpened-rotated2.png,train,malignant,png,79821,True,224,224,3,RGB,PNG,8,4eb909768cc05d6a792b1cbed2b018f1,123f339b695ed8ee01e9c2d41488a78fbdca023fba31ab7cfc3423e938b139b3,67c9d494968e4a06,malignant (176),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-09b84f72ea07,True
train/malignant/malignant (176)-sharpened-rotated32.png,train,malignant,png,76982,True,224,224,3,RGB,PNG,8,b6af81fadaf03ab1a342e1906d2e93d8,35883d604c853f7606938b95cb86067f89e767b636a4326f40c2713888ad105d,3763489824843139,malignant (176),sharpened|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,,True
train/malignant/malignant (176)-sharpened-sharpened.png,train,malignant,png,105946,True,224,224,3,RGB,PNG,8,6459794a4c18c6bbcd2a0b97aa809f13,0118a8cdfb75ce912b9b05624c13e9bfd73499d0da04094176a84f37eb3ddeba,66c1d494968e4e0e,malignant (176),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-09b84f72ea07,True
train/malignant/malignant (176)-sharpened.png,train,malignant,png,85427,True,224,224,3,RGB,PNG,8,de46964556cb22704f810c74729b428d,65740ab7353085e3060d744512b2ca8ca6c91ea87acaca03cdc0e0f47aa9a9d9,67c9d494948e4a0e,malignant (176),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-09b84f72ea07,True
train/malignant/malignant (176).png,train,malignant,png,39225,True,227,227,3,RGB,PNG,8,4bb22d70ccb54bbb0ce357f0a6664e74,31c7813e42fa61dea3c8e9f4e271324bb451429ba1246b9d006db3db395215d7,67c9d494948e4a0e,malignant (176),,strong,inferred_from_filename_not_verified_identifier,,near-09b84f72ea07,True
train/malignant/malignant (177)-rotated1-rotated1.png,train,malignant,png,59055,True,224,224,3,RGB,PNG,8,05d3f5a09c6ab81fa2f240f77e4b114d,de437d29834f68081f21a02635a7efa4e4d7915b210d39b38a3b126d3db55dfe,1f183a78d8f0f1f1,malignant (177),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (177)-rotated1-rotated2.png,train,malignant,png,58781,True,224,224,3,RGB,PNG,8,4ab6f4b0cae3549a72de274f38f629d8,6241030bae6809b1239d6206c07bdccb518c5c865bb51feedc92ac52a8820eaf,053fbaf8d8d0587b,malignant (177),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-973537a3ed60,True
train/malignant/malignant (177)-rotated1-rotated32.png,train,malignant,png,57113,True,224,224,3,RGB,PNG,8,ee2b59ea34b9d8720b7a58ceb83a8f94,15602846c93a78865468942504cde5dd8aa77783a8a4c00d684f5036b3a6182f,1f1818d8d8b0f121,malignant (177),rotated1|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (177)-rotated1-sharpened.png,train,malignant,png,92996,True,224,224,3,RGB,PNG,8,ba080b08b93a48ca2dea31f90ab8b091,397c6b6166b205fe335de1e7af80948e70242f89b4acf934280d8831a1f6d041,09b9ba78d8d0f070,malignant (177),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (177)-rotated1.png,train,malignant,png,63048,True,224,224,3,RGB,PNG,8,b9ae3d1430b907723d304e71729e7366,4ed6034797e3e3e78cb3098a6ff68a80cb27004c15c85fce08cbdaebea98baa9,1f181878d8b0f1f1,malignant (177),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (177)-rotated2-rotated1.png,train,malignant,png,58142,True,224,224,3,RGB,PNG,8,115acbe867f832fcaeb32f4c636e828d,ff807fc31090050824999771cd09aa5fc4e4c2f5f94934f72387f2003b48125c,0999ba78d8d07073,malignant (177),rotated2|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (177)-rotated2-rotated2.png,train,malignant,png,62818,True,224,224,3,RGB,PNG,8,f509c58b54aba4bca26526bf14fdfbc1,4cf632c36b80e8482bba66a629ebcdb7bb4c8dcfaea4a02c9ccd3ecc3e05057f,1f181858d8b0f1b1,malignant (177),rotated2|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (177)-rotated2-rotated32.png,train,malignant,png,56485,True,224,224,3,RGB,PNG,8,d3defe1cf5b2e67c974f02ef22d9634e,9d3bc52208e71dd81ab60e51d20583eef821fc105f62cb7e887dd1310ad32e1e,033fbaf8f858587b,malignant (177),rotated2|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-973537a3ed60,True
train/malignant/malignant (177)-rotated2-sharpened.png,train,malignant,png,92577,True,224,224,3,RGB,PNG,8,ceb97ea5277a705aac5cd90bac99d120,e411576f483480152c235507e57914458259ec204b788e48e189e66104cc5e90,1f181858d8b0f1f1,malignant (177),rotated2|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (177)-rotated2.png,train,malignant,png,63659,True,224,224,3,RGB,PNG,8,2c3a0e03a5ae6ebce71196b693b6a6f7,fa42b2378ce709803b46ec4285c1840a447b8e7e18acf6521dd09bc16ccfc5c9,18981a78d8b0f0f0,malignant (177),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (177)-rotated32-rotated1.png,train,malignant,png,64131,True,224,224,3,RGB,PNG,8,4264ae57f688c640d18387f46eb99a9d,b75c0b048ac191c32f3325ef43e462d36524beb8e8d02385c3f310671be02117,1898ba78d8f0f0f0,malignant (177),rotated32|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (177)-rotated32-rotated2.png,train,malignant,png,57927,True,224,224,3,RGB,PNG,8,62941a40b6a9097323b72abd289f7311,fb73ea25f61f9db93e240daa2d986f8881e6259bbcf8b301ce8e125d80115ee6,033f3af9f858787b,malignant (177),rotated32|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-973537a3ed60,True
train/malignant/malignant (177)-rotated32-rotated32.png,train,malignant,png,58698,True,224,224,3,RGB,PNG,8,876349d1d6688bb99f952989f437202b,f3f114d7f235a7e46ff30821480a4160a57ca3b33e797511ed6f3160fc4f6f49,053fbaf8d8d0587b,malignant (177),rotated32|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-973537a3ed60,True
train/malignant/malignant (177)-rotated32-sharpened.png,train,malignant,png,94733,True,224,224,3,RGB,PNG,8,bf43694817e3fd1e0ce6a0c0526accc5,3f1371fc2b883e17cddac2a2fbb0ce3950c9613ca9b63ec0e6190e775b6e4271,1898ba78d8f0f0f0,malignant (177),rotated32|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (177)-rotated32.png,train,malignant,png,61069,True,224,224,3,RGB,PNG,8,caf68ac95168bc41994f83a37fa00abf,873d5e983f4a0c87c075cc0a068ef00fe42d316324f7b932c0bd95c0105cf5d0,033f3bf8f858796f,malignant (177),rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-973537a3ed60,True
train/malignant/malignant (177)-sharpened-rotated1.png,train,malignant,png,90235,True,224,224,3,RGB,PNG,8,4cac6792f0c7b7e90192e991cbfb30d5,3cf1ab9fc60f9c81267a75d54fdfeade4058ac496b03b1cbdf3ddeb407438b29,1f1818d8d8b0f1b1,malignant (177),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (177)-sharpened-rotated2.png,train,malignant,png,87395,True,224,224,3,RGB,PNG,8,e209e459d926497ee567228e69cf031a,c6481d6ce117b32353bc5120c5e30b7c3ec4a63676f5d5b727f31dba5be21b32,013fbaf8f858586b,malignant (177),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-973537a3ed60,True
train/malignant/malignant (177)-sharpened-rotated32.png,train,malignant,png,88591,True,224,224,3,RGB,PNG,8,30643fc89b281a15e0f0614ddc0a2a14,50db3e78a90def9a534520207ffb93fcee09b4f7b3739502cde4019bea9135cc,4f1818d8f8b0f121,malignant (177),sharpened|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (177)-sharpened-sharpened.png,train,malignant,png,124277,True,224,224,3,RGB,PNG,8,043e8970c4681141263e7719c147af0c,5d757f4f23b7169a28310ac79e08711153088729f38a25fe3460a633a6521ec2,1898ba78d8b0f0f2,malignant (177),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (177)-sharpened.png,train,malignant,png,100236,True,224,224,3,RGB,PNG,8,ec9513f01fd4d405ad542cbf71ff9ed3,4777005bf602e4052b890e25c9be2ae7e01c621e8178be86c072ca61370327a9,1898ba78d8f0f0f0,malignant (177),sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (177).png,train,malignant,png,44429,True,227,227,3,RGB,PNG,8,6058c77aeecdeb16987c514232cb1d60,1f79f9f88133c8075575ed077dbca9ec192a26b6db9514e2c2aa621c7da4b486,1898ba78d8f0f0f0,malignant (177),,strong,inferred_from_filename_not_verified_identifier,,near-8f14bc14e873,True
train/malignant/malignant (178)-rotated1-rotated1.png,train,malignant,png,63003,True,224,224,3,RGB,PNG,8,7ca444bb17a0f4fd185e36842a6d9016,8f5f9605d28b04b86af1d8d371596ee7e622620bd6302e89cc81af718b6c497e,197571d9c88d8c0d,malignant (178),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-f8be92877e44,True
train/malignant/malignant (178)-rotated1-rotated2.png,train,malignant,png,62538,True,224,224,3,RGB,PNG,8,d30395b6797f2bd3cfdf84c313006f0c,2c333565682e89d27531e683fcee34f71f17a6142f98112002f6a42a521672a8,3b71f1d0cdce4c0f,malignant (178),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-f8be92877e44,True
train/malignant/malignant (178)-rotated1-rotated32.png,train,malignant,png,60575,True,224,224,3,RGB,PNG,8,d79a7cade186e9f67f61363db8ea83ea,0d5279fdc1ab923d711ef3bceab0f8931d98ab2d11bd697397a194f127c82a46,373f4d8918913313,malignant (178),rotated1|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,,True
train/malignant/malignant (178)-rotated1-sharpened.png,train,malignant,png,97225,True,224,224,3,RGB,PNG,8,35b383285767c4ac39a906d8923e5858,9c14fa306eb4836c069c18b16739aae1a9f2303ebfda8ebe917276c11a1529ce,597078d888890c18,malignant (178),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-f17505386f9e,True
train/malignant/malignant (178)-rotated1.png,train,malignant,png,67479,True,224,224,3,RGB,PNG,8,4f26422b72a979affc18c76ca6dcbadd,89456f536fd1234c63c19b26e555dcd37265ac806faa7af29f02c212a8f8e206,2c7e5ac888091939,malignant (178),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-f17505386f9e,True
train/malignant/malignant (178)-rotated2-rotated1.png,train,malignant,png,68516,True,224,224,3,RGB,PNG,8,728b07ccef637c0ea581511e0ef7ac9f,0191daa199c6f4d2fecd4d0384a5af7b193722f47ef99cae8096da1858048036,5d78f8d888890c38,malignant (178),rotated2|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-f17505386f9e,True
train/malignant/malignant (178)-rotated2-rotated2.png,train,malignant,png,66844,True,224,224,3,RGB,PNG,8,7f0db6dae6054a29e2d4671a1efb4b78,c0f04a38cc2cc2e49a35df6e48491835023002caad7d0816a96fbd3d06f9ddc0,197571d9c88d0c0d,malignant (178),rotated2|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-f8be92877e44,True
train/malignant/malignant (178)-rotated2-rotated32.png,train,malignant,png,66271,True,224,224,3,RGB,PNG,8,0daa375bb548e3fc695ee08e74ab2dce,04f627ea46751803ef60735cdd3d72860a23afbb456e100154b87e3524ee117e,397571d0cdcf4c0f,malignant (178),rotated2|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-f8be92877e44,True
train/malignant/malignant (178)-rotated2-sharpened.png,train,malignant,png,106379,True,224,224,3,RGB,PNG,8,591508370429ed4f6176b526061a0dbb,58c3476552b960817fb2a7fd809b1d3d86a38a79defe8bd39c289de9bbbd0107,5c7adad8880908f8,malignant (178),rotated2|sharpened,confirmed,inferred_from_filename_not_verified_identifier,exact-591508370429,near-f17505386f9e,True
train/malignant/malignant (178)-rotated2.png,train,malignant,png,69611,True,224,224,3,RGB,PNG,8,61323220b096b63a765f17201f2a4a4c,b60719637a4abf5d7fdaccd296e281e9bc98c8e4eef97f563ed7f032d53021aa,6c7adad8880918f8,malignant (178),rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-f17505386f9e,True
train/malignant/malignant (178)-rotated32-rotated1.png,train,malignant,png,62739,True,224,224,3,RGB,PNG,8,17e9b137c19848e3d1a3a6b088a1a550,7075022116e30606e8f99ddab7d5bc25f7801db8629098e99e0c2986e5f994e7,397571d0cdcd0c0f,malignant (178),rotated32|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-f8be92877e44,True
train/malignant/malignant (178)-rotated32-rotated2.png,train,malignant,png,61554,True,224,224,3,RGB,PNG,8,256d32480977bb639f830416031e4ecb,024388596bcc3abb5e3b959920518d7d16cfa5a993c7d82251bd48a7b9731315,1d7570d9c88d0d0d,malignant (178),rotated32|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-f8be92877e44,True
train/malignant/malignant (178)-rotated32-rotated32.png,train,malignant,png,65289,True,224,224,3,RGB,PNG,8,0ed1207d0c737aae4397426592ed0ccf,9515d8dc41e6a62b058a17d4f135e697aa82161298149c9146b5967913ad6694,0343e1f1e6666327,malignant (178),rotated32|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,,True
train/malignant/malignant (178)-rotated32-sharpened.png,train,malignant,png,94214,True,224,224,3,RGB,PNG,8,1dae9c101d3a1dfb3fef311489e9794c,d75907d5c628b229aafe624ced50f8260b5608bd2ee53885d1e4374d02af5816,397571d0cdcf4c0f,malignant (178),rotated32|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-f8be92877e44,True
train/malignant/malignant (178)-rotated32.png,train,malignant,png,66250,True,224,224,3,RGB,PNG,8,db6e0bac3e8814a40ce92a91b2608ef8,d17d9e1c98f5e9f8bb06c172dcd099dc44967e12b0a57cc210e34f8583d22147,197571d8c88d0c0f,malignant (178),rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-f8be92877e44,True
train/malignant/malignant (178)-sharpened-rotated1.png,train,malignant,png,95766,True,224,224,3,RGB,PNG,8,8338b28a4dadfa918c19385ec991b9f7,b740eeb192231dc94ad800969bea207697852ca61c49cd8b36933754d38ada26,197078d888890c18,malignant (178),sharpened|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-f17505386f9e,True
train/malignant/malignant (178)-sharpened-rotated2.png,train,malignant,png,96587,True,224,224,3,RGB,PNG,8,f7a7dc4a46913ee6b903c5fd8833c029,0711130ec805365fa1aa25aa480def68fd6ca0a996f8f1d79e02e18ba71a2581,2c7a5ac8881919b8,malignant (178),sharpened|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-f17505386f9e,True
train/malignant/malignant (178)-sharpened-rotated32.png,train,malignant,png,98733,True,224,224,3,RGB,PNG,8,2b3583c7ac7c4f3414117e4b53b04937,51d2c4896856ac8c1a39ca1d4e533ac9ece2d9a890dc9b3d084175849711a585,5c7ad8d8888908f8,malignant (178),sharpened|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-f17505386f9e,True
train/malignant/malignant (178)-sharpened-sharpened.png,train,malignant,png,126059,True,224,224,3,RGB,PNG,8,19db39ba12cd0160773f2c4a1cb788ce,d992c49081a0f2b143d160b2a7c4e5229f635902807c8ece551515fa8bced8cb,5c7adad8881918b8,malignant (178),sharpened|sharpened,confirmed,inferred_from_filename_not_verified_identifier,,near-f17505386f9e,True
train/malignant/malignant (178)-sharpened.png,train,malignant,png,106379,True,224,224,3,RGB,PNG,8,591508370429ed4f6176b526061a0dbb,58c3476552b960817fb2a7fd809b1d3d86a38a79defe8bd39c289de9bbbd0107,5c7adad8880908f8,malignant (178),sharpened,confirmed,inferred_from_filename_not_verified_identifier,exact-591508370429,near-f17505386f9e,True
train/malignant/malignant (178).png,train,malignant,png,48228,True,227,227,3,RGB,PNG,8,b4f8cb09cfd01424cf129a40c7413e54,21f22bfec4674cb7e6f05dbabdf2383df8f875a04066550af4730edb52dab426,5c7ad8d8888908d8,malignant (178),,strong,inferred_from_filename_not_verified_identifier,,near-f17505386f9e,True
train/malignant/malignant (179)-rotated1-rotated1.png,train,malignant,png,72840,True,224,224,3,RGB,PNG,8,3d9a3707243090808226d9c67e715a6a,d8c1cd8adc79803ac7fb7bf9dcff97ec50b09f74b8b104084c5f99f7cda25902,6498387830b1f1f0,malignant (179),rotated1|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-3535eea146c7,True
train/malignant/malignant (179)-rotated1-rotated2.png,train,malignant,png,66495,True,224,224,3,RGB,PNG,8,a13008749483abf223ab35e7e22285e4,845dbf9137cabf5a5eece6a8e1aecd611b69b640d62982c23e9a83f81cdfc42b,377a383830f1f307,malignant (179),rotated1|rotated2,confirmed,inferred_from_filename_not_verified_identifier,,near-6d83f8b64c0e,True
train/malignant/malignant (179)-rotated1-rotated32.png,train,malignant,png,69440,True,224,224,3,RGB,PNG,8,d4db250ad569e8e5ba4fb5a65960ef70,f41df84944084604795ad005a2f2419cf3ca34dae12f41bff4039062b2279b08,1313b57179b86d1f,malignant (179),rotated1|rotated32,confirmed,inferred_from_filename_not_verified_identifier,,near-473dabde2167,True
train/malignant/malignant (179)-rotated1-sharpened.png,train,malignant,png,105503,True,224,224,3,RGB,PNG,8,7c570d071bff6b027addf323f6009302,3e0c629e674a3f9e4cfe70e36566f776bcaf78606b15b6a13b3877d0c1801fa9,649c387830b1f3f0,malignant (179),rotated1|sharpened,confirmed,inferred_from_filename_not_verified_identifier,exact-7c570d071bff,near-3535eea146c7,True
train/malignant/malignant (179)-rotated1.png,train,malignant,png,66037,True,224,224,3,RGB,PNG,8,cd06daa88ff0685b640cc173b289a67b,f3b26422ace6e0981e3b7373e108b57970ce562b72072ff81d81e016d9abae51,777a383830f1f323,malignant (179),rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-6d83f8b64c0e,True
train/malignant/malignant (179)-rotated2-rotated1.png,train,malignant,png,64021,True,224,224,3,RGB,PNG,8,bccd4bf22e18fba84a8215db29a94e96,5218dae064f8bfafe23b03340c6e8219cdeeb488305c968548dd05f786272d10,2559397039737878,malignant (179),rotated2|rotated1,confirmed,inferred_from_filename_not_verified_identifier,,near-f628ec6d5647,True
